v6	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)
1.002999999999915e+002	-9.204166e+000	-1.116111e+001	1.892639e+001	-1.392639e+001	-4.722222e+000	2.777778e-001	1.587083e+001	2.114861e+001	1.614861e+001	-2.227222e+001
1.003999999999915e+002	-9.216666e+000	-1.117778e+001	1.893889e+001	-1.393889e+001	-4.722222e+000	2.777778e-001	1.588333e+001	2.116111e+001	1.616111e+001	-2.228889e+001
1.004999999999915e+002	-9.229167e+000	-1.119444e+001	1.895139e+001	-1.395139e+001	-4.722222e+000	2.777778e-001	1.589583e+001	2.117361e+001	1.617361e+001	-2.230556e+001
1.005999999999915e+002	-9.241667e+000	-1.121111e+001	1.896389e+001	-1.396389e+001	-4.722222e+000	2.777778e-001	1.590833e+001	2.118611e+001	1.618611e+001	-2.232222e+001
1.006999999999915e+002	-9.254167e+000	-1.122778e+001	1.897639e+001	-1.397639e+001	-4.722222e+000	2.777778e-001	1.592083e+001	2.119861e+001	1.619861e+001	-2.233889e+001
1.007999999999915e+002	-9.266666e+000	-1.124444e+001	1.898889e+001	-1.398889e+001	-4.722222e+000	2.777778e-001	1.593333e+001	2.121111e+001	1.621111e+001	-2.235556e+001
1.008999999999915e+002	-9.279166e+000	-1.126111e+001	1.900139e+001	-1.400139e+001	-4.722222e+000	2.777778e-001	1.594583e+001	2.122361e+001	1.622361e+001	-2.237222e+001
1.009999999999915e+002	-9.291667e+000	-1.127778e+001	1.901389e+001	-1.401389e+001	-4.722222e+000	2.777778e-001	1.595833e+001	2.123611e+001	1.623611e+001	-2.238889e+001
1.010999999999914e+002	-9.304167e+000	-1.129444e+001	1.902639e+001	-1.402639e+001	-4.722222e+000	2.777778e-001	1.597083e+001	2.124861e+001	1.624861e+001	-2.240556e+001
1.011999999999914e+002	-9.316667e+000	-1.131111e+001	1.903889e+001	-1.403889e+001	-4.722222e+000	2.777778e-001	1.598333e+001	2.126111e+001	1.626111e+001	-2.242222e+001
1.012999999999914e+002	-9.329166e+000	-1.132778e+001	1.905139e+001	-1.405139e+001	-4.722222e+000	2.777778e-001	1.599583e+001	2.127361e+001	1.627361e+001	-2.243889e+001
1.013999999999914e+002	-9.341666e+000	-1.134444e+001	1.906389e+001	-1.406389e+001	-4.722222e+000	2.777778e-001	1.600833e+001	2.128611e+001	1.628611e+001	-2.245555e+001
1.014999999999914e+002	-9.354167e+000	-1.136111e+001	1.907639e+001	-1.407639e+001	-4.722222e+000	2.777778e-001	1.602083e+001	2.129861e+001	1.629861e+001	-2.247222e+001
1.015999999999914e+002	-9.366667e+000	-1.137778e+001	1.908889e+001	-1.408889e+001	-4.722222e+000	2.777778e-001	1.603333e+001	2.131111e+001	1.631111e+001	-2.248889e+001
1.016999999999914e+002	-9.379167e+000	-1.139444e+001	1.910139e+001	-1.410139e+001	-4.722222e+000	2.777778e-001	1.604583e+001	2.132361e+001	1.632361e+001	-2.250556e+001
1.017999999999914e+002	-9.391666e+000	-1.141111e+001	1.911389e+001	-1.411389e+001	-4.722222e+000	2.777778e-001	1.605833e+001	2.133611e+001	1.633611e+001	-2.252222e+001
1.018999999999914e+002	-9.404166e+000	-1.142778e+001	1.912639e+001	-1.412639e+001	-4.722222e+000	2.777778e-001	1.607083e+001	2.134861e+001	1.634861e+001	-2.253889e+001
1.019999999999914e+002	-9.416667e+000	-1.144444e+001	1.913889e+001	-1.413889e+001	-4.722222e+000	2.777778e-001	1.608333e+001	2.136111e+001	1.636111e+001	-2.255556e+001
1.020999999999914e+002	-9.429167e+000	-1.146111e+001	1.915139e+001	-1.415139e+001	-4.722222e+000	2.777778e-001	1.609583e+001	2.137361e+001	1.637361e+001	-2.257222e+001
1.021999999999914e+002	-9.441667e+000	-1.147778e+001	1.916389e+001	-1.416389e+001	-4.722222e+000	2.777778e-001	1.610833e+001	2.138611e+001	1.638611e+001	-2.258889e+001
1.022999999999914e+002	-9.454166e+000	-1.149444e+001	1.917639e+001	-1.417639e+001	-4.722222e+000	2.777778e-001	1.612083e+001	2.139861e+001	1.639861e+001	-2.260556e+001
1.023999999999914e+002	-9.466666e+000	-1.151111e+001	1.918889e+001	-1.418889e+001	-4.722222e+000	2.777778e-001	1.613333e+001	2.141111e+001	1.641111e+001	-2.262222e+001
1.024999999999914e+002	-9.479167e+000	-1.152778e+001	1.920139e+001	-1.420139e+001	-4.722222e+000	2.777778e-001	1.614583e+001	2.142361e+001	1.642361e+001	-2.263889e+001
1.025999999999914e+002	-9.491667e+000	-1.154444e+001	1.921389e+001	-1.421389e+001	-4.722222e+000	2.777778e-001	1.615833e+001	2.143611e+001	1.643611e+001	-2.265556e+001
1.026999999999914e+002	-9.504167e+000	-1.156111e+001	1.922639e+001	-1.422639e+001	-4.722222e+000	2.777778e-001	1.617083e+001	2.144861e+001	1.644861e+001	-2.267222e+001
1.027999999999913e+002	-9.516666e+000	-1.157778e+001	1.923889e+001	-1.423889e+001	-4.722222e+000	2.777778e-001	1.618333e+001	2.146111e+001	1.646111e+001	-2.268889e+001
1.028999999999913e+002	-9.529166e+000	-1.159444e+001	1.925139e+001	-1.425139e+001	-4.722222e+000	2.777778e-001	1.619583e+001	2.147361e+001	1.647361e+001	-2.270555e+001
1.029999999999913e+002	-9.541667e+000	-1.161111e+001	1.926389e+001	-1.426389e+001	-4.722222e+000	2.777778e-001	1.620833e+001	2.148611e+001	1.648611e+001	-2.272222e+001
1.030999999999913e+002	-9.554167e+000	-1.162778e+001	1.927639e+001	-1.427639e+001	-4.722222e+000	2.777778e-001	1.622083e+001	2.149861e+001	1.649861e+001	-2.273889e+001
1.031999999999913e+002	-9.566667e+000	-1.164444e+001	1.928889e+001	-1.428889e+001	-4.722222e+000	2.777778e-001	1.623333e+001	2.151111e+001	1.651111e+001	-2.275556e+001
1.032999999999913e+002	-9.579166e+000	-1.166111e+001	1.930139e+001	-1.430139e+001	-4.722222e+000	2.777778e-001	1.624583e+001	2.152361e+001	1.652361e+001	-2.277222e+001
1.033999999999913e+002	-9.591666e+000	-1.167778e+001	1.931389e+001	-1.431389e+001	-4.722222e+000	2.777778e-001	1.625833e+001	2.153611e+001	1.653611e+001	-2.278889e+001
1.034999999999913e+002	-9.604167e+000	-1.169444e+001	1.932639e+001	-1.432639e+001	-4.722222e+000	2.777778e-001	1.627083e+001	2.154861e+001	1.654861e+001	-2.280556e+001
1.035999999999913e+002	-9.616667e+000	-1.171111e+001	1.933889e+001	-1.433889e+001	-4.722222e+000	2.777778e-001	1.628333e+001	2.156111e+001	1.656111e+001	-2.282222e+001
1.036999999999913e+002	-9.629167e+000	-1.172778e+001	1.935139e+001	-1.435139e+001	-4.722222e+000	2.777778e-001	1.629583e+001	2.157361e+001	1.657361e+001	-2.283889e+001
1.037999999999913e+002	-9.641666e+000	-1.174444e+001	1.936389e+001	-1.436389e+001	-4.722222e+000	2.777778e-001	1.630833e+001	2.158611e+001	1.658611e+001	-2.285556e+001
1.038999999999913e+002	-9.654166e+000	-1.176111e+001	1.937639e+001	-1.437639e+001	-4.722222e+000	2.777778e-001	1.632083e+001	2.159861e+001	1.659861e+001	-2.287222e+001
1.039999999999913e+002	-9.666667e+000	-1.177778e+001	1.938889e+001	-1.438889e+001	-4.722222e+000	2.777778e-001	1.633333e+001	2.161111e+001	1.661111e+001	-2.288889e+001
1.040999999999913e+002	-9.679167e+000	-1.179444e+001	1.940139e+001	-1.440139e+001	-4.722222e+000	2.777778e-001	1.634583e+001	2.162361e+001	1.662361e+001	-2.290556e+001
1.041999999999913e+002	-9.691667e+000	-1.181111e+001	1.941389e+001	-1.441389e+001	-4.722222e+000	2.777778e-001	1.635833e+001	2.163611e+001	1.663611e+001	-2.292222e+001
1.042999999999913e+002	-9.704166e+000	-1.182778e+001	1.942639e+001	-1.442639e+001	-4.722222e+000	2.777778e-001	1.637083e+001	2.164861e+001	1.664861e+001	-2.293889e+001
1.043999999999913e+002	-9.716666e+000	-1.184444e+001	1.943889e+001	-1.443889e+001	-4.722222e+000	2.777778e-001	1.638333e+001	2.166111e+001	1.666111e+001	-2.295555e+001
1.044999999999913e+002	-9.729167e+000	-1.186111e+001	1.945139e+001	-1.445139e+001	-4.722222e+000	2.777778e-001	1.639583e+001	2.167361e+001	1.667361e+001	-2.297222e+001
1.045999999999912e+002	-9.741667e+000	-1.187778e+001	1.946389e+001	-1.446389e+001	-4.722222e+000	2.777778e-001	1.640833e+001	2.168611e+001	1.668611e+001	-2.298889e+001
1.046999999999912e+002	-9.754167e+000	-1.189444e+001	1.947639e+001	-1.447639e+001	-4.722222e+000	2.777778e-001	1.642083e+001	2.169861e+001	1.669861e+001	-2.300556e+001
1.047999999999912e+002	-9.766666e+000	-1.191111e+001	1.948889e+001	-1.448889e+001	-4.722222e+000	2.777778e-001	1.643333e+001	2.171111e+001	1.671111e+001	-2.302222e+001
1.048999999999912e+002	-9.779166e+000	-1.192778e+001	1.950139e+001	-1.450139e+001	-4.722222e+000	2.777778e-001	1.644583e+001	2.172361e+001	1.672361e+001	-2.303889e+001
1.049999999999912e+002	-9.791667e+000	-1.194444e+001	1.951389e+001	-1.451389e+001	-4.722222e+000	2.777778e-001	1.645833e+001	2.173611e+001	1.673611e+001	-2.305556e+001
1.050999999999912e+002	-9.804167e+000	-1.196111e+001	1.952639e+001	-1.452639e+001	-4.722222e+000	2.777778e-001	1.647083e+001	2.174861e+001	1.674861e+001	-2.307222e+001
1.051999999999912e+002	-9.816667e+000	-1.197778e+001	1.953889e+001	-1.453889e+001	-4.722222e+000	2.777778e-001	1.648333e+001	2.176111e+001	1.676111e+001	-2.308889e+001
1.052999999999912e+002	-9.829166e+000	-1.199444e+001	1.955139e+001	-1.455139e+001	-4.722222e+000	2.777778e-001	1.649583e+001	2.177361e+001	1.677361e+001	-2.310556e+001
1.053999999999912e+002	-9.841666e+000	-1.201111e+001	1.956389e+001	-1.456389e+001	-4.722222e+000	2.777778e-001	1.650833e+001	2.178611e+001	1.678611e+001	-2.312222e+001
1.054999999999912e+002	-9.854167e+000	-1.202778e+001	1.957639e+001	-1.457639e+001	-4.722222e+000	2.777778e-001	1.652083e+001	2.179861e+001	1.679861e+001	-2.313889e+001
1.055999999999912e+002	-9.866667e+000	-1.204444e+001	1.958889e+001	-1.458889e+001	-4.722222e+000	2.777778e-001	1.653333e+001	2.181111e+001	1.681111e+001	-2.315556e+001
1.056999999999912e+002	-9.879167e+000	-1.206111e+001	1.960139e+001	-1.460139e+001	-4.722222e+000	2.777778e-001	1.654583e+001	2.182361e+001	1.682361e+001	-2.317222e+001
1.057999999999912e+002	-9.891666e+000	-1.207778e+001	1.961389e+001	-1.461389e+001	-4.722222e+000	2.777778e-001	1.655833e+001	2.183611e+001	1.683611e+001	-2.318889e+001
1.058999999999912e+002	-9.904166e+000	-1.209444e+001	1.962639e+001	-1.462639e+001	-4.722222e+000	2.777778e-001	1.657083e+001	2.184861e+001	1.684861e+001	-2.320555e+001
1.059999999999912e+002	-9.916667e+000	-1.211111e+001	1.963889e+001	-1.463889e+001	-4.722222e+000	2.777778e-001	1.658333e+001	2.186111e+001	1.686111e+001	-2.322222e+001
1.060999999999912e+002	-9.929167e+000	-1.212778e+001	1.965139e+001	-1.465139e+001	-4.722222e+000	2.777778e-001	1.659583e+001	2.187361e+001	1.687361e+001	-2.323889e+001
1.061999999999912e+002	-9.941667e+000	-1.214444e+001	1.966389e+001	-1.466389e+001	-4.722222e+000	2.777778e-001	1.660833e+001	2.188611e+001	1.688611e+001	-2.325556e+001
1.062999999999911e+002	-9.954166e+000	-1.216111e+001	1.967639e+001	-1.467639e+001	-4.722222e+000	2.777778e-001	1.662083e+001	2.189861e+001	1.689861e+001	-2.327222e+001
1.063999999999911e+002	-9.966666e+000	-1.217778e+001	1.968889e+001	-1.468889e+001	-4.722222e+000	2.777778e-001	1.663333e+001	2.191111e+001	1.691111e+001	-2.328889e+001
1.064999999999911e+002	-9.979167e+000	-1.219444e+001	1.970139e+001	-1.470139e+001	-4.722222e+000	2.777778e-001	1.664583e+001	2.192361e+001	1.692361e+001	-2.330556e+001
1.065999999999911e+002	-9.991667e+000	-1.221111e+001	1.971389e+001	-1.471389e+001	-4.722222e+000	2.777778e-001	1.665833e+001	2.193611e+001	1.693611e+001	-2.332222e+001
1.066999999999911e+002	-1.000417e+001	-1.222778e+001	1.972639e+001	-1.472639e+001	-4.722222e+000	2.777778e-001	1.667083e+001	2.194861e+001	1.694861e+001	-2.333889e+001
1.067999999999911e+002	-1.001667e+001	-1.224444e+001	1.973889e+001	-1.473889e+001	-4.722222e+000	2.777778e-001	1.668333e+001	2.196111e+001	1.696111e+001	-2.335556e+001
1.068999999999911e+002	-1.002917e+001	-1.226111e+001	1.975139e+001	-1.475139e+001	-4.722222e+000	2.777778e-001	1.669583e+001	2.197361e+001	1.697361e+001	-2.337222e+001
1.069999999999911e+002	-1.004167e+001	-1.227778e+001	1.976389e+001	-1.476389e+001	-4.722222e+000	2.777778e-001	1.670833e+001	2.198611e+001	1.698611e+001	-2.338889e+001
1.070999999999911e+002	-1.005417e+001	-1.229444e+001	1.977639e+001	-1.477639e+001	-4.722222e+000	2.777778e-001	1.672083e+001	2.199861e+001	1.699861e+001	-2.340556e+001
1.071999999999911e+002	-1.006667e+001	-1.231111e+001	1.978889e+001	-1.478889e+001	-4.722222e+000	2.777778e-001	1.673333e+001	2.201111e+001	1.701111e+001	-2.342222e+001
1.072999999999911e+002	-1.007917e+001	-1.232778e+001	1.980139e+001	-1.480139e+001	-4.722222e+000	2.777778e-001	1.674583e+001	2.202361e+001	1.702361e+001	-2.343889e+001
1.073999999999911e+002	-1.009167e+001	-1.234444e+001	1.981389e+001	-1.481389e+001	-4.722222e+000	2.777778e-001	1.675833e+001	2.203611e+001	1.703611e+001	-2.345555e+001
1.074999999999911e+002	-1.010417e+001	-1.236111e+001	1.982639e+001	-1.482639e+001	-4.722222e+000	2.777778e-001	1.677083e+001	2.204861e+001	1.704861e+001	-2.347222e+001
1.075999999999911e+002	-1.011667e+001	-1.237778e+001	1.983889e+001	-1.483889e+001	-4.722222e+000	2.777778e-001	1.678333e+001	2.206111e+001	1.706111e+001	-2.348889e+001
1.076999999999911e+002	-1.012917e+001	-1.239444e+001	1.985139e+001	-1.485139e+001	-4.722222e+000	2.777778e-001	1.679583e+001	2.207361e+001	1.707361e+001	-2.350556e+001
1.077999999999911e+002	-1.014167e+001	-1.241111e+001	1.986389e+001	-1.486389e+001	-4.722222e+000	2.777778e-001	1.680833e+001	2.208611e+001	1.708611e+001	-2.352222e+001
1.078999999999911e+002	-1.015417e+001	-1.242778e+001	1.987639e+001	-1.487639e+001	-4.722222e+000	2.777778e-001	1.682083e+001	2.209861e+001	1.709861e+001	-2.353889e+001
1.079999999999911e+002	-1.016667e+001	-1.244444e+001	1.988889e+001	-1.488889e+001	-4.722222e+000	2.777778e-001	1.683333e+001	2.211111e+001	1.711111e+001	-2.355556e+001
1.080999999999910e+002	-1.017917e+001	-1.246111e+001	1.990139e+001	-1.490139e+001	-4.722222e+000	2.777778e-001	1.684583e+001	2.212361e+001	1.712361e+001	-2.357222e+001
1.081999999999910e+002	-1.019167e+001	-1.247778e+001	1.991389e+001	-1.491389e+001	-4.722222e+000	2.777778e-001	1.685833e+001	2.213611e+001	1.713611e+001	-2.358889e+001
1.082999999999910e+002	-1.020417e+001	-1.249444e+001	1.992639e+001	-1.492639e+001	-4.722222e+000	2.777778e-001	1.687083e+001	2.214861e+001	1.714861e+001	-2.360556e+001
1.083999999999910e+002	-1.021667e+001	-1.251111e+001	1.993889e+001	-1.493889e+001	-4.722222e+000	2.777778e-001	1.688333e+001	2.216111e+001	1.716111e+001	-2.362222e+001
1.084999999999910e+002	-1.022917e+001	-1.252778e+001	1.995139e+001	-1.495139e+001	-4.722222e+000	2.777778e-001	1.689583e+001	2.217361e+001	1.717361e+001	-2.363889e+001
1.085999999999910e+002	-1.024167e+001	-1.254444e+001	1.996389e+001	-1.496389e+001	-4.722222e+000	2.777778e-001	1.690833e+001	2.218611e+001	1.718611e+001	-2.365556e+001
1.086999999999910e+002	-1.025417e+001	-1.256111e+001	1.997639e+001	-1.497639e+001	-4.722222e+000	2.777778e-001	1.692083e+001	2.219861e+001	1.719861e+001	-2.367222e+001
1.087999999999910e+002	-1.026667e+001	-1.257778e+001	1.998889e+001	-1.498889e+001	-4.722222e+000	2.777778e-001	1.693333e+001	2.221111e+001	1.721111e+001	-2.368889e+001
1.088999999999910e+002	-1.027917e+001	-1.259444e+001	2.000139e+001	-1.500139e+001	-4.722222e+000	2.777778e-001	1.694583e+001	2.222361e+001	1.722361e+001	-2.370555e+001
1.089999999999910e+002	-1.029167e+001	-1.261111e+001	2.001389e+001	-1.501389e+001	-4.722222e+000	2.777778e-001	1.695833e+001	2.223611e+001	1.723611e+001	-2.372222e+001
1.090999999999910e+002	-1.030417e+001	-1.262778e+001	2.002639e+001	-1.502639e+001	-4.722222e+000	2.777778e-001	1.697083e+001	2.224861e+001	1.724861e+001	-2.373889e+001
1.091999999999910e+002	-1.031667e+001	-1.264444e+001	2.003889e+001	-1.503889e+001	-4.722222e+000	2.777778e-001	1.698333e+001	2.226111e+001	1.726111e+001	-2.375556e+001
1.092999999999910e+002	-1.032917e+001	-1.266111e+001	2.005139e+001	-1.505139e+001	-4.722222e+000	2.777778e-001	1.699583e+001	2.227361e+001	1.727361e+001	-2.377222e+001
1.093999999999910e+002	-1.034167e+001	-1.267778e+001	2.006389e+001	-1.506389e+001	-4.722222e+000	2.777778e-001	1.700833e+001	2.228611e+001	1.728611e+001	-2.378889e+001
1.094999999999910e+002	-1.035417e+001	-1.269444e+001	2.007639e+001	-1.507639e+001	-4.722222e+000	2.777778e-001	1.702083e+001	2.229861e+001	1.729861e+001	-2.380556e+001
1.095999999999910e+002	-1.036667e+001	-1.271111e+001	2.008889e+001	-1.508889e+001	-4.722222e+000	2.777778e-001	1.703333e+001	2.231111e+001	1.731111e+001	-2.382222e+001
1.096999999999910e+002	-1.037917e+001	-1.272778e+001	2.010139e+001	-1.510139e+001	-4.722222e+000	2.777778e-001	1.704583e+001	2.232361e+001	1.732361e+001	-2.383889e+001
1.097999999999909e+002	-1.039167e+001	-1.274444e+001	2.011389e+001	-1.511389e+001	-4.722222e+000	2.777778e-001	1.705833e+001	2.233611e+001	1.733611e+001	-2.385556e+001
1.098999999999909e+002	-1.040417e+001	-1.276111e+001	2.012639e+001	-1.512639e+001	-4.722222e+000	2.777778e-001	1.707083e+001	2.234861e+001	1.734861e+001	-2.387222e+001
1.099999999999909e+002	-1.041667e+001	-1.277778e+001	2.013889e+001	-1.513889e+001	-4.722222e+000	2.777778e-001	1.708333e+001	2.236111e+001	1.736111e+001	-2.388889e+001
1.100999999999909e+002	-1.042917e+001	-1.279444e+001	2.015139e+001	-1.515139e+001	-4.722222e+000	2.777778e-001	1.709583e+001	2.237361e+001	1.737361e+001	-2.390556e+001
1.101999999999909e+002	-1.044167e+001	-1.281111e+001	2.016389e+001	-1.516389e+001	-4.722222e+000	2.777778e-001	1.710833e+001	2.238611e+001	1.738611e+001	-2.392222e+001
1.102999999999909e+002	-1.045417e+001	-1.282778e+001	2.017639e+001	-1.517639e+001	-4.722222e+000	2.777778e-001	1.712083e+001	2.239861e+001	1.739861e+001	-2.393889e+001
1.103999999999909e+002	-1.046667e+001	-1.284444e+001	2.018889e+001	-1.518889e+001	-4.722222e+000	2.777778e-001	1.713333e+001	2.241111e+001	1.741111e+001	-2.395555e+001
1.104999999999909e+002	-1.047917e+001	-1.286111e+001	2.020139e+001	-1.520139e+001	-4.722222e+000	2.777778e-001	1.714583e+001	2.242361e+001	1.742361e+001	-2.397222e+001
1.105999999999909e+002	-1.049167e+001	-1.287778e+001	2.021389e+001	-1.521389e+001	-4.722222e+000	2.777778e-001	1.715833e+001	2.243611e+001	1.743611e+001	-2.398889e+001
1.106999999999909e+002	-1.050417e+001	-1.289444e+001	2.022639e+001	-1.522639e+001	-4.722222e+000	2.777778e-001	1.717083e+001	2.244861e+001	1.744861e+001	-2.400556e+001
1.107999999999909e+002	-1.051667e+001	-1.291111e+001	2.023889e+001	-1.523889e+001	-4.722222e+000	2.777778e-001	1.718333e+001	2.246111e+001	1.746111e+001	-2.402222e+001
1.108999999999909e+002	-1.052917e+001	-1.292778e+001	2.025139e+001	-1.525139e+001	-4.722222e+000	2.777778e-001	1.719583e+001	2.247361e+001	1.747361e+001	-2.403889e+001
1.109999999999909e+002	-1.054167e+001	-1.294444e+001	2.026389e+001	-1.526389e+001	-4.722222e+000	2.777778e-001	1.720833e+001	2.248611e+001	1.748611e+001	-2.405556e+001
1.110999999999909e+002	-1.055417e+001	-1.296111e+001	2.027639e+001	-1.527639e+001	-4.722222e+000	2.777778e-001	1.722083e+001	2.249861e+001	1.749861e+001	-2.407222e+001
1.111999999999909e+002	-1.056667e+001	-1.297778e+001	2.028889e+001	-1.528889e+001	-4.722222e+000	2.777778e-001	1.723333e+001	2.251111e+001	1.751111e+001	-2.408889e+001
1.112999999999909e+002	-1.057917e+001	-1.299444e+001	2.030139e+001	-1.530139e+001	-4.722222e+000	2.777778e-001	1.724583e+001	2.252361e+001	1.752361e+001	-2.410556e+001
1.113999999999909e+002	-1.059167e+001	-1.301111e+001	2.031389e+001	-1.531389e+001	-4.722222e+000	2.777778e-001	1.725833e+001	2.253611e+001	1.753611e+001	-2.412222e+001
1.114999999999909e+002	-1.060417e+001	-1.302778e+001	2.032639e+001	-1.532639e+001	-4.722222e+000	2.777778e-001	1.727083e+001	2.254861e+001	1.754861e+001	-2.413889e+001
1.115999999999908e+002	-1.061667e+001	-1.304444e+001	2.033889e+001	-1.533889e+001	-4.722222e+000	2.777778e-001	1.728333e+001	2.256111e+001	1.756111e+001	-2.415556e+001
1.116999999999908e+002	-1.062917e+001	-1.306111e+001	2.035139e+001	-1.535139e+001	-4.722222e+000	2.777778e-001	1.729583e+001	2.257361e+001	1.757361e+001	-2.417222e+001
1.117999999999908e+002	-1.064167e+001	-1.307778e+001	2.036389e+001	-1.536389e+001	-4.722222e+000	2.777778e-001	1.730833e+001	2.258611e+001	1.758611e+001	-2.418889e+001
1.118999999999908e+002	-1.065417e+001	-1.309444e+001	2.037639e+001	-1.537639e+001	-4.722222e+000	2.777778e-001	1.732083e+001	2.259861e+001	1.759861e+001	-2.420555e+001
1.119999999999908e+002	-1.066667e+001	-1.311111e+001	2.038889e+001	-1.538889e+001	-4.722222e+000	2.777778e-001	1.733333e+001	2.261111e+001	1.761111e+001	-2.422222e+001
1.120999999999908e+002	-1.067917e+001	-1.312778e+001	2.040139e+001	-1.540139e+001	-4.722222e+000	2.777778e-001	1.734583e+001	2.262361e+001	1.762361e+001	-2.423889e+001
1.121999999999908e+002	-1.069167e+001	-1.314444e+001	2.041389e+001	-1.541389e+001	-4.722222e+000	2.777778e-001	1.735833e+001	2.263611e+001	1.763611e+001	-2.425556e+001
1.122999999999908e+002	-1.070417e+001	-1.316111e+001	2.042639e+001	-1.542639e+001	-4.722222e+000	2.777778e-001	1.737083e+001	2.264861e+001	1.764861e+001	-2.427222e+001
1.123999999999908e+002	-1.071667e+001	-1.317778e+001	2.043889e+001	-1.543889e+001	-4.722222e+000	2.777778e-001	1.738333e+001	2.266111e+001	1.766111e+001	-2.428889e+001
1.124999999999908e+002	-1.072917e+001	-1.319444e+001	2.045139e+001	-1.545139e+001	-4.722222e+000	2.777778e-001	1.739583e+001	2.267361e+001	1.767361e+001	-2.430556e+001
1.125999999999908e+002	-1.074167e+001	-1.321111e+001	2.046389e+001	-1.546389e+001	-4.722222e+000	2.777778e-001	1.740833e+001	2.268611e+001	1.768611e+001	-2.432222e+001
1.126999999999908e+002	-1.075417e+001	-1.322778e+001	2.047639e+001	-1.547639e+001	-4.722222e+000	2.777778e-001	1.742083e+001	2.269861e+001	1.769861e+001	-2.433889e+001
1.127999999999908e+002	-1.076667e+001	-1.324444e+001	2.048889e+001	-1.548889e+001	-4.722222e+000	2.777778e-001	1.743333e+001	2.271111e+001	1.771111e+001	-2.435556e+001
1.128999999999908e+002	-1.077917e+001	-1.326111e+001	2.050139e+001	-1.550139e+001	-4.722222e+000	2.777778e-001	1.744583e+001	2.272361e+001	1.772361e+001	-2.437222e+001
1.129999999999908e+002	-1.079167e+001	-1.327778e+001	2.051389e+001	-1.551389e+001	-4.722222e+000	2.777778e-001	1.745833e+001	2.273611e+001	1.773611e+001	-2.438889e+001
1.130999999999908e+002	-1.080417e+001	-1.329444e+001	2.052639e+001	-1.552639e+001	-4.722222e+000	2.777778e-001	1.747083e+001	2.274861e+001	1.774861e+001	-2.440556e+001
1.131999999999908e+002	-1.081667e+001	-1.331111e+001	2.053889e+001	-1.553889e+001	-4.722222e+000	2.777778e-001	1.748333e+001	2.276111e+001	1.776111e+001	-2.442222e+001
1.132999999999908e+002	-1.082917e+001	-1.332778e+001	2.055139e+001	-1.555139e+001	-4.722222e+000	2.777778e-001	1.749583e+001	2.277361e+001	1.777361e+001	-2.443889e+001
1.133999999999907e+002	-1.084167e+001	-1.334444e+001	2.056389e+001	-1.556389e+001	-4.722222e+000	2.777778e-001	1.750833e+001	2.278611e+001	1.778611e+001	-2.445555e+001
1.134999999999907e+002	-1.085417e+001	-1.336111e+001	2.057639e+001	-1.557639e+001	-4.722222e+000	2.777778e-001	1.752083e+001	2.279861e+001	1.779861e+001	-2.447222e+001
1.135999999999907e+002	-1.086667e+001	-1.337778e+001	2.058889e+001	-1.558889e+001	-4.722222e+000	2.777778e-001	1.753333e+001	2.281111e+001	1.781111e+001	-2.448889e+001
1.136999999999907e+002	-1.087917e+001	-1.339444e+001	2.060139e+001	-1.560139e+001	-4.722222e+000	2.777778e-001	1.754583e+001	2.282361e+001	1.782361e+001	-2.450556e+001
1.137999999999907e+002	-1.089167e+001	-1.341111e+001	2.061389e+001	-1.561389e+001	-4.722222e+000	2.777778e-001	1.755833e+001	2.283611e+001	1.783611e+001	-2.452222e+001
1.138999999999907e+002	-1.090417e+001	-1.342778e+001	2.062639e+001	-1.562639e+001	-4.722222e+000	2.777778e-001	1.757083e+001	2.284861e+001	1.784861e+001	-2.453889e+001
1.139999999999907e+002	-1.091667e+001	-1.344444e+001	2.063889e+001	-1.563889e+001	-4.722222e+000	2.777778e-001	1.758333e+001	2.286111e+001	1.786111e+001	-2.455556e+001
1.140999999999907e+002	-1.092917e+001	-1.346111e+001	2.065139e+001	-1.565139e+001	-4.722222e+000	2.777778e-001	1.759583e+001	2.287361e+001	1.787361e+001	-2.457222e+001
1.141999999999907e+002	-1.094167e+001	-1.347778e+001	2.066389e+001	-1.566389e+001	-4.722222e+000	2.777778e-001	1.760833e+001	2.288611e+001	1.788611e+001	-2.458889e+001
1.142999999999907e+002	-1.095417e+001	-1.349444e+001	2.067639e+001	-1.567639e+001	-4.722222e+000	2.777778e-001	1.762083e+001	2.289861e+001	1.789861e+001	-2.460556e+001
1.143999999999907e+002	-1.096667e+001	-1.351111e+001	2.068889e+001	-1.568889e+001	-4.722222e+000	2.777778e-001	1.763333e+001	2.291111e+001	1.791111e+001	-2.462222e+001
1.144999999999907e+002	-1.097917e+001	-1.352778e+001	2.070139e+001	-1.570139e+001	-4.722222e+000	2.777778e-001	1.764583e+001	2.292361e+001	1.792361e+001	-2.463889e+001
1.145999999999907e+002	-1.099167e+001	-1.354444e+001	2.071389e+001	-1.571389e+001	-4.722222e+000	2.777778e-001	1.765833e+001	2.293611e+001	1.793611e+001	-2.465556e+001
1.146999999999907e+002	-1.100417e+001	-1.356111e+001	2.072639e+001	-1.572639e+001	-4.722222e+000	2.777778e-001	1.767083e+001	2.294861e+001	1.794861e+001	-2.467222e+001
